ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
262836A6F2D1E91C,classic_bike,2020-11-02 18:55:31,2020-11-02 19:01:20,Portland Ave & Washington Ave,91,6th Ave SE & University Ave,89,44.978209822323755,-93.26023042201996,44.983281,-93.24812,member
5961274D086CEB09,classic_bike,2020-11-02 18:52:30,2020-11-02 18:55:12,7th Street & 4th Ave S,53,Portland Ave & Washington Ave,91,44.97497,-93.266684,44.978209822323755,-93.26023042201996,member
53AF0B3142127014,classic_bike,2020-11-03 18:23:59,2020-11-03 18:27:27,7th Street & 4th Ave S,53,2nd Ave S & S 3rd Street,52,44.97497,-93.266684,44.9797893272483,-93.26599314808846,member
67A68E81F4D5D45A,classic_bike,2020-11-04 16:39:51,2020-11-04 17:17:10,Hennepin County Government Center,31,38th Street Light Rail Station,165,44.976602,-93.266701,44.93434,-93.229338,member
932E136A5B5037E2,classic_bike,2020-11-03 14:52:53,2020-11-03 14:56:57,Cooke Hall,204,Weisman Art Museum,188,44.976303,-93.230029,44.973428353028844,-93.23731899261473,member
D00864136D159EA7,classic_bike,2020-11-03 15:01:41,2020-11-03 15:06:47,Weisman Art Museum,188,Cooke Hall,204,44.973428353028844,-93.23731899261473,44.976303,-93.230029,member
802E693425BC5C53,classic_bike,2020-11-04 15:33:22,2020-11-04 15:42:30,Washington & Cedar,17,Washington & Marquette,30,44.97344,-93.24748,44.98101454012148,-93.2668849825859,member
980C27292BE8A3D1,classic_bike,2020-11-04 13:09:15,2020-11-04 13:17:15,Washington & Marquette,30,Washington & Cedar,17,44.98101454012148,-93.2668849825859,44.97344,-93.24748,member
A84C4C41BD30D362,docked_bike,2020-11-03 15:12:46,2020-11-03 15:19:52,Hiawatha Ave & E 50th Street,199,Coldwater Spring,155,44.912943,-93.21014,44.905043,-93.198283,casual
5623FEEA9A4C9B3D,docked_bike,2020-11-02 08:06:53,2020-11-02 08:48:35,Midtown YWCA,82,Midtown YWCA,82,44.94823,-93.24054,44.94823,-93.24054,casual
90D97E59F9E579A6,docked_bike,2020-11-03 15:02:57,2020-11-04 11:15:51,West 34th Street  & Hennepin Ave S,75,West 32nd Street & Bryant Ave S,95,44.941388,-93.298634,44.94478,-93.29038,casual
012A19AD7AE0CDDA,electric_bike,2020-11-02 13:35:34,2020-11-02 13:44:52,S 7th St & Chicago Ave S,,Minneapolis Farmers Market,64,44.97,-93.26,44.980576666666664,-93.28545116666666,casual
9FE74D70BD753C3B,classic_bike,2020-11-02 15:16:33,2020-11-02 15:38:52,Nicollet Mall & 10th Street,41,Washington & Cedar,17,44.973839,-93.274544,44.97344,-93.24748,member
D3AAACDFC1590E94,classic_bike,2020-11-02 14:32:51,2020-11-02 14:49:16,Washington & Cedar,17,Nicollet Mall & 10th Street,41,44.97344,-93.24748,44.973839,-93.274544,member
D77E105D54254E65,docked_bike,2020-11-03 16:57:57,2020-11-03 18:02:36,23rd Ave SE & University Ave SE,206,23rd Ave SE & University Ave SE,206,44.974397,-93.223002,44.974397,-93.223002,casual
8B839218ADF18CD2,docked_bike,2020-11-03 16:51:55,2020-11-03 16:55:51,Weisman Art Museum,188,4th Street S & 19th Ave,29,44.973428,-93.237319,44.97003,-93.24519,casual
EC15CCE2F7F45F72,electric_bike,2020-11-03 15:01:38,2020-11-03 15:07:08,,,Chicago & 27th Street,25,44.96,-93.26,44.9534385,-93.2624775,member
832E0CE9A4B65836,electric_bike,2020-11-03 14:42:25,2020-11-03 14:53:48,9th Street N & Hawthorne Ave,144,,,44.97745833333333,-93.27706366666666,44.96,-93.26,member
CCB35D723B6AC89E,classic_bike,2020-11-03 11:15:44,2020-11-03 11:17:32,7th Street & 4th Ave S,53,5th Ave S & S 8th Street,221,44.97497,-93.266684,44.972415,-93.266652,member
4550BEAB711C3FD3,classic_bike,2020-11-03 07:06:30,2020-11-03 07:07:56,5th Ave S & S 8th Street,221,7th Street & 4th Ave S,53,44.972415,-93.266652,44.97497,-93.266684,member
521BAFB00C1DB218,classic_bike,2020-11-03 16:13:30,2020-11-03 16:15:19,7th Street & 4th Ave S,53,5th Ave S & S 8th Street,221,44.97497,-93.266684,44.972415,-93.266652,member
7BF3EBCE27CF7718,classic_bike,2020-11-03 12:01:40,2020-11-03 12:03:20,5th Ave S & S 8th Street,221,7th Street & 4th Ave S,53,44.972415,-93.266652,44.97497,-93.266684,member
5908F476538CC8ED,electric_bike,2020-11-03 13:39:32,2020-11-03 14:14:46,46th Street Light Rail Station,150,Peavey Field Park,820,44.920339,-93.21950616666666,44.962317,-93.26279316666667,member
C2684B7E78CB1D07,docked_bike,2020-11-04 12:10:40,2020-11-04 12:37:56,Hennepin & Central Avenue NE,7,5th Street NE & 3rd Ave NE,196,44.988961,-93.253808,44.991914,-93.255799,casual
4D37D22DAFFBEA03,docked_bike,2020-11-02 14:50:31,2020-11-02 15:13:02,26th Street & Hennepin,46,26th Street & Hennepin,46,44.955473,-93.297143,44.955473,-93.297143,casual
CB661E6571526CA0,docked_bike,2020-11-02 17:33:52,2020-11-02 17:37:20,11th Street & Marquette,42,S 5th Street & Nicollet Mall,182,44.972712,-93.273991,44.978665,-93.270503,casual
EB9E508E35AF6687,docked_bike,2020-11-01 14:33:21,2020-11-01 14:58:59,North Mississippi Regional Park,148,North Mississippi Regional Park,148,45.042569,-93.283598,45.042569,-93.283598,casual
5BED94C64DABB2FD,docked_bike,2020-11-04 15:46:07,2020-11-04 16:10:45,Hennepin & Laurel Ave,12,Wirth Beach,68,44.973951,-93.283092,44.9798,-93.322066,casual
F7B8E21BA2004183,docked_bike,2020-11-04 16:39:07,2020-11-04 17:04:48,Wirth Beach,68,West 15th Street & Willow,94,44.9798,-93.322066,44.968237,-93.281991,casual
3173F859BD810EE8,classic_bike,2020-11-03 18:10:10,2020-11-03 18:16:38,4th Street S & 19th Ave,29,22nd Ave S & Franklin Ave,16,44.97003,-93.24519,44.96293,-93.241042,member
851B1E532F7C81A7,classic_bike,2020-11-03 13:33:34,2020-11-03 13:34:04,22nd Ave S & Franklin Ave,16,22nd Ave S & Franklin Ave,16,44.96293,-93.241042,44.96293,-93.241042,member
985EE295A9991D67,classic_bike,2020-11-03 13:43:09,2020-11-03 13:47:53,22nd Ave S & Franklin Ave,16,4th Street S & 19th Ave,29,44.96293,-93.241042,44.97003,-93.24519,member
909251CB89E5A05F,electric_bike,2020-11-02 16:47:26,2020-11-02 16:54:33,4th Street S & 19th Ave,29,Hennepin Ave & N 1st St,,44.97004316666667,-93.2453225,44.98,-93.27,member
A53EE4EA510BA408,electric_bike,2020-11-02 07:31:37,2020-11-02 07:55:36,,,S 3rd Ave & S 4th Ave,,44.9,-93.26,44.97,-93.27,member
1756E510F35B17A0,electric_bike,2020-11-02 12:24:37,2020-11-02 12:55:45,Park Ave & E 22nd St.,,,,44.96,-93.27,44.9,-93.26,member
DA40C506B702673D,electric_bike,2020-11-03 07:18:43,2020-11-03 07:52:02,,,S 3rd Ave & S 4th Ave,,44.9,-93.26,44.97,-93.27,member
0060FE457BA77B30,electric_bike,2020-11-01 13:25:25,2020-11-01 13:52:46,Peavey Field Park,820,,,44.96227833333333,-93.262726,44.92,-93.27,member
4B7C3315F7DE229D,electric_bike,2020-11-03 20:11:22,2020-11-03 20:46:09,S 3rd Ave & S 4th Ave,,,,44.97,-93.27,44.9,-93.26,member
70611190D1A5840B,electric_bike,2020-11-03 12:18:06,2020-11-03 13:10:18,Elliot Park,65,Elliot Park,65,44.97005083333333,-93.2611535,44.97004183333333,-93.261188,member
06C1079E7FC99F28,electric_bike,2020-11-04 11:46:40,2020-11-04 12:24:07,Elliot Park,65,Elliot Park,65,44.9701085,-93.2612055,44.970081666666665,-93.2611555,member
F2635855D01AD27B,electric_bike,2020-11-02 12:05:59,2020-11-02 12:29:11,S 9th Ave & S 2nd St,,S 9th Ave & S 2nd St,,44.98,-93.26,44.98,-93.26,member
BE235F08CD762365,electric_bike,2020-11-04 15:33:11,2020-11-04 15:45:04,26th Street & Hennepin,46,Hennepin Ave & N 1st St,,44.95547883333333,-93.29714233333333,44.98,-93.27,member
D30E03AA6E233A42,electric_bike,2020-11-04 13:16:15,2020-11-04 13:30:50,Hennepin Ave & N 1st St,,YWCA Uptown,22,44.98,-93.27,44.951383666666665,-93.29853083333333,member
B0AABAD69424E328,electric_bike,2020-11-03 09:06:33,2020-11-03 09:13:46,Hennepin Ave & N 1st St,,4th Street S & 19th Ave,29,44.98,-93.27,44.970061,-93.24526233333333,member
68FB526C2A78DB04,electric_bike,2020-11-03 17:32:22,2020-11-03 17:39:21,4th Street S & 19th Ave,29,Hennepin Ave & N 1st St,,44.970048166666665,-93.24533,44.98,-93.27,member
A7683FDEE2D1F4B9,classic_bike,2020-11-03 12:28:28,2020-11-03 12:40:45,Minneapolis Farmers Market,64,Hennepin County Government Center,31,44.98052,-93.28542,44.976602,-93.266701,member
1EF9F2608C7F1217,classic_bike,2020-11-03 11:20:59,2020-11-03 11:29:34,South 2nd Street & 3rd Ave S,32,Minneapolis Farmers Market,64,44.98096183249473,-93.26354429125784,44.98052,-93.28542,member
4125360865B61D40,docked_bike,2020-11-03 14:27:07,2020-11-03 14:39:30,SE Pleasant Street & SE Pillsbury Dr,27,Social Sciences,21,44.977628,-93.236111,44.970639,-93.243552,casual
8AEF3E41129BE451,classic_bike,2020-11-03 07:36:26,2020-11-03 07:39:45,Boom Island Park,153,Marshall Street NE & 8th Ave NE,99,44.99254,-93.270256,44.995348,-93.266854,member
AF178F52506F0396,docked_bike,2020-11-02 14:50:37,2020-11-02 15:13:03,26th Street & Hennepin,46,26th Street & Hennepin,46,44.955473,-93.297143,44.955473,-93.297143,casual
B9327958DC3F850B,docked_bike,2020-11-03 15:35:26,2020-11-03 15:41:10,Lake Street & West River Parkway,149,Lake Street & West River Parkway,149,44.94845,-93.2062,44.94845,-93.2062,casual
A776701A4DDD41C5,docked_bike,2020-11-03 13:59:24,2020-11-03 14:06:30,Delaware Street SE & 26th Ave SE,187,30th Ave SE & SE 4th Street,220,44.972128,-93.221021,44.971419,-93.213423,casual
7E59587E80EB3E25,classic_bike,2020-11-03 14:48:30,2020-11-03 14:55:13,Park Ave & 4th Street S,189,Portland Ave & Washington Ave,91,44.97590736693741,-93.260061442852,44.978209822323755,-93.26023042201996,member
7FA9650D4A5B9DFB,classic_bike,2020-11-04 14:54:02,2020-11-04 15:19:23,Chicago Ave & S Washington Ave,145,18th Ave Trail & 2nd Street NE,200,44.977424322594445,-93.25676500797272,45.006321,-93.266553,member
96E256270E2D4E17,classic_bike,2020-11-04 13:58:46,2020-11-04 14:26:48,18th Ave Trail & 2nd Street NE,200,Portland Ave & Washington Ave,91,45.006321,-93.266553,44.978209822323755,-93.26023042201996,member
83FE39795FA7E1A5,classic_bike,2020-11-03 13:16:24,2020-11-03 13:55:46,Washington Ave S & 10th Ave S,48,Washington Ave S & 10th Ave S,48,44.97647753446488,-93.25515300035477,44.97647753446488,-93.25515300035477,member
F004AE7F43918F51,classic_bike,2020-11-01 15:17:21,2020-11-01 15:52:50,Hiawatha Ave & E 50th Street,199,Hiawatha Ave & E 50th Street,199,44.91294253601736,-93.21014016866684,44.91294253601736,-93.21014016866684,member
849DD624E9D7B82A,classic_bike,2020-11-01 16:51:27,2020-11-01 17:00:29,S 5th Street & Nicollet Mall,182,Washington Ave S & 10th Ave S,48,44.97866517955856,-93.270503282547,44.97647753446488,-93.25515300035477,member
A8FB6043C5E04AAE,classic_bike,2020-11-03 12:29:37,2020-11-03 12:29:44,Walker Art Center,18,Walker Art Center,18,44.967238414605504,-93.28849822282791,44.967238414605504,-93.28849822282791,member
9219CD9AA2C274C0,classic_bike,2020-11-01 13:53:20,2020-11-01 14:05:05,Northeast Athletic Field Park,840,Northeast Athletic Field Park,840,45.0019226,-93.2380081,45.0019226,-93.2380081,member
5F0E3B77F80DDBB5,classic_bike,2020-11-01 16:03:59,2020-11-01 16:38:41,Logan Park,105,Logan Park,105,44.99882,-93.25276,44.99882,-93.25276,member
2C3FC1A7A2960121,classic_bike,2020-11-03 07:36:21,2020-11-03 07:52:44,Logan Park,105,Logan Park,105,44.99882,-93.25276,44.99882,-93.25276,member
39A8571C2A5EE7E0,classic_bike,2020-11-03 17:01:26,2020-11-03 17:17:52,Elliott Hall,60,N Washington Ave & 9th Ave N,67,44.97685,-93.23818,44.98990925106774,-93.27978774905205,member
DF8781179294CA42,classic_bike,2020-11-03 16:06:32,2020-11-03 17:00:50,N Washington Ave & 9th Ave N,67,Elliott Hall,60,44.98990925106774,-93.27978774905205,44.97685,-93.23818,member
0BE3C1A93B6A76F2,electric_bike,2020-11-02 15:34:43,2020-11-02 15:52:22,Chicago Ave & S Washington Ave,145,University & Bank Street SE,49,44.977526833333336,-93.256795,44.987129833333334,-93.2558905,member
8B5AE0571C0B3E0B,classic_bike,2020-11-02 15:08:25,2020-11-02 15:17:02,University & Bank Street SE,49,Chicago Ave & S Washington Ave,145,44.98717,-93.25576,44.977424322594445,-93.25676500797272,member
C8309923F11A2066,electric_bike,2020-11-03 14:30:22,2020-11-03 15:26:34,Nicollet Island,181,University & Bank Street SE,49,44.9853755,-93.26146566666667,44.9871595,-93.255885,member
81D0841202DB3C88,electric_bike,2020-11-04 14:48:04,2020-11-04 15:43:08,University & Bank Street SE,49,University & Bank Street SE,49,44.9871905,-93.25588066666667,44.987147666666665,-93.255836,member
51F5B70250A7BFAF,classic_bike,2020-11-04 10:58:00,2020-11-04 11:01:07,Delaware Street SE & 26th Ave SE,187,McNamara Center,59,44.972128,-93.221021,44.9743,-93.22854,member
4693C8149E0B8457,electric_bike,2020-11-04 11:44:28,2020-11-04 11:50:08,,,Delaware Street SE & 26th Ave SE,187,44.97,-93.23,44.97210366666667,-93.22108733333333,member
57AA881ADAD999FC,classic_bike,2020-11-04 17:07:19,2020-11-04 17:42:06,Lakeside Center,90,Lakeside Center,90,44.94846716687744,-93.3172944188118,44.94846716687744,-93.3172944188118,member
E6F535C512038BCA,docked_bike,2020-11-03 06:08:58,2020-11-03 06:27:55,University & Bank Street SE,49,Dupont Ave S & 22nd Street,50,44.98717,-93.25576,44.961442,-93.293035,casual
BF7FAB67FE6EC837,docked_bike,2020-11-03 20:31:48,2020-11-03 20:50:58,Dupont Ave S & 22nd Street,50,University & Bank Street SE,49,44.961442,-93.293035,44.98717,-93.25576,casual
FD743206E13B67FB,classic_bike,2020-11-03 13:42:10,2020-11-03 14:26:57,West 15th Street & Willow,94,"Lyndale Ave S & 22nd Street ",19,44.968237,-93.281991,44.9608172131794,-93.28814283013344,member
2E57880E244E1EED,electric_bike,2020-11-04 16:16:05,2020-11-04 16:23:36,Washington Ave N & Cedar Lake Trail,192,6th Ave SE & University Ave,89,44.985334333333334,-93.27396866666666,44.98318616666667,-93.24821,member
0977CC582B6AC629,classic_bike,2020-11-04 15:38:47,2020-11-04 15:43:25,S 5th Street & Nicollet Mall,182,Washington Ave N & Cedar Lake Trail,192,44.97866517955856,-93.270503282547,44.98544035532649,-93.27409476041794,member
7DD4268219C3FE9D,classic_bike,2020-11-03 13:02:35,2020-11-03 13:26:53,Lakeside Center,90,Lake of the Isles Park,806,44.94846716687744,-93.3172944188118,44.9514448,-93.3081972,member
F1E52462DA13C6BE,classic_bike,2020-11-03 13:27:56,2020-11-03 14:04:29,Lake of the Isles Park,806,,,44.9514448,-93.3081972,44.95,-93.32,member
98B4C0F48AEB8BA5,classic_bike,2020-11-04 14:50:12,2020-11-04 15:03:41,Lake Harriet Bandshell,159,Lakeside Center,90,44.92936,-93.30713,44.94846716687744,-93.3172944188118,member
47FF1CDF6F5BCCD4,classic_bike,2020-11-04 14:00:37,2020-11-04 14:34:00,Lakeside Center,90,Lake Harriet Bandshell,159,44.94846716687744,-93.3172944188118,44.92936,-93.30713,member
CA3A7DCF7643BA5D,classic_bike,2020-11-02 12:35:00,2020-11-02 13:16:38,West 15th Street & Willow,94,West 15th Street & Willow,94,44.968237,-93.281991,44.968237,-93.281991,member
8D7DEFF6FC1B09C0,classic_bike,2020-11-02 14:28:38,2020-11-02 14:31:35,Weisman Art Museum,188,Social Sciences,21,44.973428353028844,-93.23731899261473,44.97063897849033,-93.24355244636536,member
153D3832539DF35F,classic_bike,2020-11-02 12:50:13,2020-11-02 12:54:14,Social Sciences,21,Coffman Union,26,44.97063897849033,-93.24355244636536,44.973378,-93.234762,member
F188AC1F124E5E43,classic_bike,2020-11-01 14:02:46,2020-11-01 14:14:36,Social Sciences,21,SE Pleasant Street & SE Pillsbury Dr,27,44.97063897849033,-93.24355244636536,44.977628,-93.236111,member
8F860B434C11607D,classic_bike,2020-11-01 14:49:48,2020-11-01 14:55:24,SE Pleasant Street & SE Pillsbury Dr,27,Social Sciences,21,44.977628,-93.236111,44.97063897849033,-93.24355244636536,member
6BB5E6E94D165820,docked_bike,2020-11-04 13:46:52,2020-11-04 14:32:11,Upton Ave S & Sheridan Ave S,167,Upton Ave S & Sheridan Ave S,167,44.92515,-93.314597,44.92515,-93.314597,casual
FD958D9A69120875,docked_bike,2020-11-04 16:25:18,2020-11-04 16:59:17,Coldwater Spring,155,Coldwater Spring,155,44.905043,-93.198283,44.905043,-93.198283,casual
B5C24E363F816F82,electric_bike,2020-11-03 15:20:09,2020-11-03 15:24:31,Hennepin County Government Center,31,Gateway Park,92,44.977203,-93.26647316666667,44.982509666666665,-93.26769633333333,member
EB3F5655C542A998,electric_bike,2020-11-02 13:43:04,2020-11-02 14:14:34,Lake Street & West River Parkway,149,S 10th Ave & Midtown Greenway,,44.94839983333333,-93.2062965,44.95,-93.26,member
D7998F29B212DCAE,electric_bike,2020-11-01 13:27:02,2020-11-01 13:46:45,Lake Street & West River Parkway,149,S 10th Ave & Midtown Greenway,,44.94850866666667,-93.206301,44.95,-93.26,member
DDCB912CDE1E97A2,classic_bike,2020-11-02 11:23:34,2020-11-02 12:17:41,6th Ave SE & University Ave,89,6th Ave SE & University Ave,89,44.983281,-93.24812,44.983281,-93.24812,member
748C6D1E11DDAAD3,electric_bike,2020-11-02 12:25:01,2020-11-02 12:31:29,SE 6th Ave & SE Main St,,Chicago Ave & S Washington Ave,145,44.98,-93.25,44.977562166666665,-93.25694966666667,member
EB380139550367EC,electric_bike,2020-11-02 11:17:53,2020-11-02 11:22:44,,,6th Ave SE & University Ave,89,44.98,-93.26,44.983380333333336,-93.24805633333334,member
A70F00312BB2249F,classic_bike,2020-11-02 15:56:27,2020-11-02 16:32:23,Delaware Street SE & 26th Ave SE,187,Elliot Ave S & E 24th Street,110,44.972128,-93.221021,44.959373838446446,-93.26101630926132,member
A726E6760483D426,classic_bike,2020-11-02 16:35:26,2020-11-02 17:00:05,Elliot Ave S & E 24th Street,110,Delaware Street SE & 26th Ave SE,187,44.959373838446446,-93.26101630926132,44.972128,-93.221021,member
FE2F8CD67EA6BEEF,docked_bike,2020-11-01 14:11:48,2020-11-01 17:31:31,Washington & Cedar,17,6th Ave SE & University Ave,89,44.97344,-93.24748,44.983281,-93.24812,casual
4AA7C886E4719366,docked_bike,2020-11-03 14:09:39,2020-11-03 14:34:55,W 36th Street & W Bde Maka Ska Parkway,168,W 36th Street & W Bde Maka Ska Parkway,168,44.937817,-93.320212,44.937817,-93.320212,casual
4C76B747D82EBDA2,docked_bike,2020-11-03 20:07:59,2020-11-04 19:26:38,Nicollet & Franklin,62,Nicollet & Franklin,62,44.96342,-93.277939,44.96342,-93.277939,casual
0E464043099AED20,electric_bike,2020-11-03 16:50:17,2020-11-03 17:02:40,Social Sciences,21,4th Street S & 19th Ave,29,44.97038916666666,-93.24386266666667,44.9700265,-93.24534216666666,member
C30B069230EB9B15,classic_bike,2020-11-03 16:39:20,2020-11-03 16:40:26,4th Street S & 19th Ave,29,Social Sciences,21,44.97003,-93.24519,44.97063897849033,-93.24355244636536,member
6D2AFF908864D664,electric_bike,2020-11-03 17:47:38,2020-11-03 17:51:17,,,26th Street & Hennepin,46,44.96,-93.29,44.95548316666667,-93.29707833333333,member
0348318E9CC5146D,electric_bike,2020-11-03 17:32:12,2020-11-03 17:43:18,,,,,44.98,-93.27,44.96,-93.29,member
402F5554FFB7A7ED,classic_bike,2020-11-03 17:21:31,2020-11-03 17:26:50,Washington Ave N & Cedar Lake Trail,192,S 5th Street & Nicollet Mall,182,44.98544035532649,-93.27409476041794,44.97866517955856,-93.270503282547,member
6B1E2F890338F1E5,electric_bike,2020-11-02 19:21:29,2020-11-02 19:46:52,Washington Ave N & Cedar Lake Trail,192,26th Street & Hennepin,46,44.98532183333333,-93.2739065,44.9555015,-93.297076,member
C209F13532242E77,electric_bike,2020-11-04 13:35:56,2020-11-04 14:49:04,Social Sciences,21,Currie Park,39,44.970625166666665,-93.2435095,44.9693575,-93.250995,member
9FE9EF5DF0AB4AD3,classic_bike,2020-11-04 13:31:40,2020-11-04 13:33:36,4th Street S & 19th Ave,29,Social Sciences,21,44.97003,-93.24519,44.97063897849033,-93.24355244636536,member
65E4C959846B44D4,classic_bike,2020-11-02 07:20:16,2020-11-02 07:24:13,S 5th Street & Nicollet Mall,182,Washington Ave N & Cedar Lake Trail,192,44.97866517955856,-93.270503282547,44.98544035532649,-93.27409476041794,member
DF4953B54AF575FB,classic_bike,2020-11-01 08:52:16,2020-11-01 08:54:58,S 5th Street & Nicollet Mall,182,Gateway Park,92,44.97866517955856,-93.270503282547,44.9825943,-93.2675139,member
C010BC96492AD58F,classic_bike,2020-11-01 08:35:59,2020-11-01 08:40:59,Gateway Park,92,Nicollet Mall & 10th Street,41,44.9825943,-93.2675139,44.973839,-93.274544,member
23947C3C8731DF39,docked_bike,2020-11-04 12:46:03,2020-11-04 14:55:56,7th Street & 4th Ave S,53,7th Street & 4th Ave S,53,44.97497,-93.266684,44.97497,-93.266684,casual
D5FBC60D9FA24993,electric_bike,2020-11-03 18:24:34,2020-11-03 18:34:12,6th Ave SE & University Ave,89,,,44.98334333333333,-93.24804683333333,44.98,-93.26,member
701DA2A4760D3725,electric_bike,2020-11-03 23:29:48,2020-11-03 23:37:59,,,6th Ave SE & University Ave,89,44.97,-93.25,44.9832425,-93.24818166666667,member
7B9DF0A8AC92E990,electric_bike,2020-11-03 20:33:10,2020-11-03 20:37:23,SE 15th Ave & SE Rollins Ave,,,,44.99,-93.23,44.98,-93.24,member
B0831C368514BD00,electric_bike,2020-11-03 21:02:08,2020-11-03 21:46:11,,,,,44.98,-93.24,44.99,-93.23,member
130C1E9FE687E4DB,electric_bike,2020-11-04 13:08:49,2020-11-04 14:28:21,,,,,44.99,-93.23,45.0,-93.23,member
C6A4509FD96725ED,electric_bike,2020-11-04 18:24:19,2020-11-04 19:20:29,,,,,45.0,-93.23,44.99,-93.23,member
92EF85BF2E4A7246,classic_bike,2020-11-04 19:39:07,2020-11-04 19:48:38,Boom Island Park,153,Gateway Park,92,44.99254,-93.270256,44.9825943,-93.2675139,member
B67EE9C9345F0A76,classic_bike,2020-11-03 19:36:54,2020-11-03 19:46:41,Lyndale Ave S & W 29th Street,15,Lakeside Center,90,44.94950363655845,-93.28822329640388,44.94846716687744,-93.3172944188118,member
8B8DB4944CD986AF,electric_bike,2020-11-01 17:36:09,2020-11-01 17:38:00,,,,,44.98,-93.24,44.98,-93.24,member
FD2C32D586DF99EF,docked_bike,2020-11-03 20:47:47,2020-11-03 21:01:13,Chicago Ave & S Washington Ave,145,6th Ave SE & University Ave,89,44.977424,-93.256765,44.983281,-93.24812,casual
3CF323AEB62C2B49,classic_bike,2020-11-02 13:13:10,2020-11-02 13:18:58,Dupont Ave S & 22nd Street,50,Groveland Ave & Clifton Place,194,44.96144162045103,-93.29303517937659,44.966145,-93.286294,member
8785C04E2EDBD27B,classic_bike,2020-11-02 12:41:40,2020-11-02 12:48:26,Groveland Ave & Clifton Place,194,Dupont Ave S & 22nd Street,50,44.966145,-93.286294,44.96144162045103,-93.29303517937659,member
A6FA5CD1ECFA85A4,classic_bike,2020-11-01 12:11:16,2020-11-01 12:18:27,Groveland Ave & Clifton Place,194,Dupont Ave S & 22nd Street,50,44.966145,-93.286294,44.96144162045103,-93.29303517937659,member
B7131E80CC9D974E,classic_bike,2020-11-01 12:27:04,2020-11-01 12:33:30,Dupont Ave S & 22nd Street,50,Groveland Ave & Clifton Place,194,44.96144162045103,-93.29303517937659,44.966145,-93.286294,member
34196B415133D120,classic_bike,2020-11-03 09:36:30,2020-11-03 09:44:09,Groveland Ave & Clifton Place,194,Dupont Ave S & 22nd Street,50,44.966145,-93.286294,44.96144162045103,-93.29303517937659,member
0AC4BB8950BFFDF8,classic_bike,2020-11-03 11:41:39,2020-11-03 11:52:06,Nicollet Mall & 10th Street,41,Park Ave & 4th Street S,189,44.973839,-93.274544,44.97590736693741,-93.260061442852,member
9CB70CC3DDE6F05B,classic_bike,2020-11-03 11:58:45,2020-11-03 12:21:25,Park Ave & 4th Street S,189,Groveland Ave & Clifton Place,194,44.97590736693741,-93.260061442852,44.966145,-93.286294,member
5EF6568D2DD511D7,classic_bike,2020-11-03 11:16:12,2020-11-03 11:24:35,Groveland Ave & Clifton Place,194,Nicollet Mall & 10th Street,41,44.966145,-93.286294,44.973839,-93.274544,member
6393CD65C121D3A1,classic_bike,2020-11-03 10:11:45,2020-11-03 10:16:53,Dupont Ave S & 22nd Street,50,Groveland Ave & Clifton Place,194,44.96144162045103,-93.29303517937659,44.966145,-93.286294,member
1EFA7A63ADDADFA1,classic_bike,2020-11-04 11:48:55,2020-11-04 11:56:21,Groveland Ave & Clifton Place,194,Nicollet Mall & 10th Street,41,44.966145,-93.286294,44.973839,-93.274544,member
5270AB7345D92647,classic_bike,2020-11-04 12:11:37,2020-11-04 12:20:24,Nicollet Mall & 10th Street,41,Park Ave & 4th Street S,189,44.973839,-93.274544,44.97590736693741,-93.260061442852,member
28F8D4BD5BF146E5,classic_bike,2020-11-04 11:13:39,2020-11-04 11:18:50,Dupont Ave S & 22nd Street,50,Groveland Ave & Clifton Place,194,44.96144162045103,-93.29303517937659,44.966145,-93.286294,member
AAA0B9661A0772C7,classic_bike,2020-11-04 12:26:16,2020-11-04 12:45:29,Park Ave & 4th Street S,189,Groveland Ave & Clifton Place,194,44.97590736693741,-93.260061442852,44.966145,-93.286294,member
684A33D084523B55,classic_bike,2020-11-04 10:52:01,2020-11-04 10:56:46,Groveland Ave & Clifton Place,194,Dupont Ave S & 22nd Street,50,44.966145,-93.286294,44.96144162045103,-93.29303517937659,member
B8341828E16C865B,classic_bike,2020-11-03 08:19:34,2020-11-03 08:24:51,23rd Ave SE & 6th Street SE,33,Washington Ave SE & Union Street SE,116,44.977028,-93.221639,44.97394,-93.2321,member
02B34C6C811B3D4E,classic_bike,2020-11-03 16:22:09,2020-11-03 17:18:12,Washington Ave SE & Union Street SE,116,23rd Ave SE & 6th Street SE,33,44.97394,-93.2321,44.977028,-93.221639,member
8D560C748849BD5B,classic_bike,2020-11-04 14:50:14,2020-11-04 14:53:59,23rd Ave SE & 6th Street SE,33,McNamara Center,59,44.977028,-93.221639,44.9743,-93.22854,member
D71C8779F1DC5B0B,classic_bike,2020-11-04 15:10:33,2020-11-04 15:16:03,McNamara Center,59,15th Ave SE & SE 4th Street,209,44.9743,-93.22854,44.97995059557327,-93.23478698730469,member
4126BA6FBC4ACEB3,classic_bike,2020-11-04 15:35:03,2020-11-04 15:46:25,15th Ave SE & SE 4th Street,209,30th Ave SE & SE 4th Street,220,44.97995059557327,-93.23478698730469,44.97141887850372,-93.21342319250107,member
67C223D011D922C8,classic_bike,2020-11-04 16:14:30,2020-11-04 16:18:23,30th Ave SE & SE 4th Street,220,23rd Ave SE & University Ave SE,206,44.97141887850372,-93.21342319250107,44.974397,-93.223002,member
